"TIME","GEO","WEIGHT","UNIT","Value","Flag and Footnotes"
"1996","Germany (until 1990 former territory of the FRG)","From 1 000 to 1 249 kg","Number",":",""
"1996","Germany (until 1990 former territory of the FRG)","From 1 250 to 1 499 kg","Number",":",""
"1996","Germany (until 1990 former territory of the FRG)","1 500 kg or over","Number",":",""
"1996","Estonia","Total","Number","35,621",""
"1996","Estonia","Less than 1 000 kg","Number",":",""
"1996","Estonia","From 1 000 to 1 249 kg","Number",":",""
"1996","Estonia","From 1 250 to 1 499 kg","Number",":",""
"1996","Estonia","1 500 kg or over","Number",":",""
"1996","Ireland","Total","Number","109,333",""
"1996","Ireland","Less than 1 000 kg","Number",":",""
"1996","Ireland","From 1 000 to 1 249 kg","Number",":",""
"1996","Ireland","From 1 250 to 1 499 kg","Number",":",""
"1996","Ireland","1 500 kg or over","Number",":",""
"1996","Greece","Total","Number","141,589",""
"1996","Greece","Less than 1 000 kg","Number",":",""
"1996","Greece","From 1 000 to 1 249 kg","Number",":",""
"1996","Greece","From 1 250 to 1 499 kg","Number",":",""
"1996","Greece","1 500 kg or over","Number",":",""
"1996","Spain","Total","Number","968,363","d"
"1996","Spain","Less than 1 000 kg","Number",":",""
"1996","Spain","From 1 000 to 1 249 kg","Number",":",""
"1996","Spain","From 1 250 to 1 499 kg","Number",":",""
"1996","Spain","1 500 kg or over","Number",":",""
"1996","France","Total","Number","2,132,091",""
"1996","France","Less than 1 000 kg","Number",":",""
"1996","France","From 1 000 to 1 249 kg","Number",":",""
"1996","France","From 1 250 to 1 499 kg","Number",":",""
"1996","France","1 500 kg or over","Number",":",""
"1996","Croatia","Total","Number","73,584",""
"1996","Croatia","Less than 1 000 kg","Number",":",""
"1996","Croatia","From 1 000 to 1 249 kg","Number",":",""
"1996","Croatia","From 1 250 to 1 499 kg","Number",":",""
"1996","Croatia","1 500 kg or over","Number",":",""
"1996","Italy","Total","Number","1,843,366",""
"1996","Italy","Less than 1 000 kg","Number",":",""
"1996","Italy","From 1 000 to 1 249 kg","Number",":",""
"1996","Italy","From 1 250 to 1 499 kg","Number",":",""
"1996","Italy","1 500 kg or over","Number",":",""
"1996","Cyprus","Total","Number","20,402",""
"1996","Cyprus","Less than 1 000 kg","Number",":",""
"1996","Cyprus","From 1 000 to 1 249 kg","Number",":",""
"1996","Cyprus","From 1 250 to 1 499 kg","Number",":",""
"1996","Cyprus","1 500 kg or over","Number",":",""
"1996","Latvia","Total","Number","52,112",""
"1996","Latvia","Less than 1 000 kg","Number",":",""
"1996","Latvia","From 1 000 to 1 249 kg","Number",":",""
"1996","Latvia","From 1 250 to 1 499 kg","Number",":",""
"1996","Latvia","1 500 kg or over","Number",":",""
"1996","Lithuania","Total","Number","122,142",""
"1996","Lithuania","Less than 1 000 kg","Number",":",""
"1996","Lithuania","From 1 000 to 1 249 kg","Number",":",""
"1996","Lithuania","From 1 250 to 1 499 kg","Number",":",""
"1996","Lithuania","1 500 kg or over","Number",":",""
"1996","Luxembourg","Total","Number",":",""
"1996","Luxembourg","Less than 1 000 kg","Number",":",""
"1996","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"1996","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"1996","Luxembourg","1 500 kg or over","Number",":",""
"1996","Hungary","Total","Number","62,660",""
"1996","Hungary","Less than 1 000 kg","Number",":",""
"1996","Hungary","From 1 000 to 1 249 kg","Number",":",""
"1996","Hungary","From 1 250 to 1 499 kg","Number",":",""
"1996","Hungary","1 500 kg or over","Number",":",""
"1996","Malta","Total","Number","10,624",""
"1996","Malta","Less than 1 000 kg","Number",":",""
"1996","Malta","From 1 000 to 1 249 kg","Number",":",""
"1996","Malta","From 1 250 to 1 499 kg","Number",":",""
"1996","Malta","1 500 kg or over","Number",":",""
"1996","Netherlands","Total","Number",":",""
"1996","Netherlands","Less than 1 000 kg","Number",":",""
"1996","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"1996","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"1996","Netherlands","1 500 kg or over","Number",":",""
"1996","Austria","Total","Number","307,671",""
"1996","Austria","Less than 1 000 kg","Number",":",""
"1996","Austria","From 1 000 to 1 249 kg","Number",":",""
"1996","Austria","From 1 250 to 1 499 kg","Number",":",""
"1996","Austria","1 500 kg or over","Number",":",""
"1996","Poland","Total","Number","627,349",""
"1996","Poland","Less than 1 000 kg","Number",":",""
"1996","Poland","From 1 000 to 1 249 kg","Number",":",""
"1996","Poland","From 1 250 to 1 499 kg","Number",":",""
"1996","Poland","1 500 kg or over","Number",":",""
"1996","Portugal","Total","Number","268,542","d"
"1996","Portugal","Less than 1 000 kg","Number",":",""
"1996","Portugal","From 1 000 to 1 249 kg","Number",":",""
"1996","Portugal","From 1 250 to 1 499 kg","Number",":",""
"1996","Portugal","1 500 kg or over","Number",":",""
"1996","Romania","Total","Number",":",""
"1996","Romania","Less than 1 000 kg","Number",":",""
"1996","Romania","From 1 000 to 1 249 kg","Number",":",""
"1996","Romania","From 1 250 to 1 499 kg","Number",":",""
"1996","Romania","1 500 kg or over","Number",":",""
"1996","Slovenia","Total","Number","59,358",""
"1996","Slovenia","Less than 1 000 kg","Number",":",""
"1996","Slovenia","From 1 000 to 1 249 kg","Number",":",""
"1996","Slovenia","From 1 250 to 1 499 kg","Number",":",""
"1996","Slovenia","1 500 kg or over","Number",":",""
"1996","Slovakia","Total","Number","107,576",""
"1996","Slovakia","Less than 1 000 kg","Number",":",""
"1996","Slovakia","From 1 000 to 1 249 kg","Number",":",""
"1996","Slovakia","From 1 250 to 1 499 kg","Number",":",""
"1996","Slovakia","1 500 kg or over","Number",":",""
"1996","Finland","Total","Number","96,163","d"
"1996","Finland","Less than 1 000 kg","Number","9,233","d"
"1996","Finland","From 1 000 to 1 249 kg","Number","49,278","d"
"1996","Finland","From 1 250 to 1 499 kg","Number","31,395","d"
"1996","Finland","1 500 kg or over","Number","5,919","d"
"1996","Sweden","Total","Number","200,154",""
"1996","Sweden","Less than 1 000 kg","Number",":",""
"1996","Sweden","From 1 000 to 1 249 kg","Number",":",""
"1996","Sweden","From 1 250 to 1 499 kg","Number",":",""
"1996","Sweden","1 500 kg or over","Number",":",""
"1996","United Kingdom","Total","Number","2,105,914",""
"1996","United Kingdom","Less than 1 000 kg","Number",":",""
"1996","United Kingdom","From 1 000 to 1 249 kg","Number",":",""
"1996","United Kingdom","From 1 250 to 1 499 kg","Number",":",""
"1996","United Kingdom","1 500 kg or over","Number",":",""
"1996","Iceland","Total","Number","9,515",""
"1996","Iceland","Less than 1 000 kg","Number",":",""
"1996","Iceland","From 1 000 to 1 249 kg","Number",":",""
"1996","Iceland","From 1 250 to 1 499 kg","Number",":",""
"1996","Iceland","1 500 kg or over","Number",":",""
"1996","Liechtenstein","Total","Number","2",""
"1996","Liechtenstein","Less than 1 000 kg","Number",":",""
"1996","Liechtenstein","From 1 000 to 1 249 kg","Number",":",""
"1996","Liechtenstein","From 1 250 to 1 499 kg","Number",":",""
"1996","Liechtenstein","1 500 kg or over","Number",":",""
"1996","Norway","Total","Number","146,835",""
"1996","Norway","Less than 1 000 kg","Number",":",""
"1996","Norway","From 1 000 to 1 249 kg","Number",":",""
"1996","Norway","From 1 250 to 1 499 kg","Number",":",""
"1996","Norway","1 500 kg or over","Number",":",""
"1996","Switzerland","Total","Number","272,214",""
"1996","Switzerland","Less than 1 000 kg","Number",":",""
"1996","Switzerland","From 1 000 to 1 249 kg","Number",":",""
"1996","Switzerland","From 1 250 to 1 499 kg","Number",":",""
"1996","Switzerland","1 500 kg or over","Number",":",""
"1996","Former Yugoslav Republic of Macedonia, the","Total","Number","13,270",""
"1996","Former Yugoslav Republic of Macedonia, the","Less than 1 000 kg","Number",":",""
"1996","Former Yugoslav Republic of Macedonia, the","From 1 000 to 1 249 kg","Number",":",""
"1996","Former Yugoslav Republic of Macedonia, the","From 1 250 to 1 499 kg","Number",":",""
"1996","Former Yugoslav Republic of Macedonia, the","1 500 kg or over","Number",":",""
"1996","Turkey","Total","Number","219,230",""
"1996","Turkey","Less than 1 000 kg","Number",":",""
"1996","Turkey","From 1 000 to 1 249 kg","Number",":",""
"1996","Turkey","From 1 250 to 1 499 kg","Number",":",""
"1996","Turkey","1 500 kg or over","Number",":",""
"1997","Belgium","Total","Number",":",""
"1997","Belgium","Less than 1 000 kg","Number",":",""
"1997","Belgium","From 1 000 to 1 249 kg","Number",":",""
"1997","Belgium","From 1 250 to 1 499 kg","Number",":",""
"1997","Belgium","1 500 kg or over","Number",":",""
"1997","Bulgaria","Total","Number","28,166",""
"1997","Bulgaria","Less than 1 000 kg","Number",":",""
"1997","Bulgaria","From 1 000 to 1 249 kg","Number",":",""
"1997","Bulgaria","From 1 250 to 1 499 kg","Number",":",""
"1997","Bulgaria","1 500 kg or over","Number",":",""
"1997","Czech Republic","Total","Number",":",""
"1997","Czech Republic","Less than 1 000 kg","Number",":",""
"1997","Czech Republic","From 1 000 to 1 249 kg","Number",":",""
"1997","Czech Republic","From 1 250 to 1 499 kg","Number",":",""
"1997","Czech Republic","1 500 kg or over","Number",":",""
"1997","Denmark","Total","Number","152,869",""
"1997","Denmark","Less than 1 000 kg","Number",":",""
"1997","Denmark","From 1 000 to 1 249 kg","Number",":",""
"1997","Denmark","From 1 250 to 1 499 kg","Number",":",""
"1997","Denmark","1 500 kg or over","Number",":",""
"1997","Germany (until 1990 former territory of the FRG)","Total","Number","3,528,179",""
"1997","Germany (until 1990 former territory of the FRG)","Less than 1 000 kg","Number",":",""
"1997","Germany (until 1990 former territory of the FRG)","From 1 000 to 1 249 kg","Number",":",""
"1997","Germany (until 1990 former territory of the FRG)","From 1 250 to 1 499 kg","Number",":",""
"1997","Germany (until 1990 former territory of the FRG)","1 500 kg or over","Number",":",""
"1997","Estonia","Total","Number","9,448",""
"1997","Estonia","Less than 1 000 kg","Number",":",""
"1997","Estonia","From 1 000 to 1 249 kg","Number",":",""
"1997","Estonia","From 1 250 to 1 499 kg","Number",":",""
"1997","Estonia","1 500 kg or over","Number",":",""
"1997","Ireland","Total","Number","125,818",""
"1997","Ireland","Less than 1 000 kg","Number",":",""
"1997","Ireland","From 1 000 to 1 249 kg","Number",":",""
"1997","Ireland","From 1 250 to 1 499 kg","Number",":",""
"1997","Ireland","1 500 kg or over","Number",":",""
"1997","Greece","Total","Number","166,778",""
"1997","Greece","Less than 1 000 kg","Number",":",""
"1997","Greece","From 1 000 to 1 249 kg","Number",":",""
"1997","Greece","From 1 250 to 1 499 kg","Number",":",""
"1997","Greece","1 500 kg or over","Number",":",""
"1997","Spain","Total","Number","1,091,190","d"
"1997","Spain","Less than 1 000 kg","Number",":",""
"1997","Spain","From 1 000 to 1 249 kg","Number",":",""
"1997","Spain","From 1 250 to 1 499 kg","Number",":",""
"1997","Spain","1 500 kg or over","Number",":",""
"1997","France","Total","Number","1,713,030",""
"1997","France","Less than 1 000 kg","Number",":",""
"1997","France","From 1 000 to 1 249 kg","Number",":",""
"1997","France","From 1 250 to 1 499 kg","Number",":",""
"1997","France","1 500 kg or over","Number",":",""
"1997","Croatia","Total","Number","109,144",""
"1997","Croatia","Less than 1 000 kg","Number",":",""
"1997","Croatia","From 1 000 to 1 249 kg","Number",":",""
"1997","Croatia","From 1 250 to 1 499 kg","Number",":",""
"1997","Croatia","1 500 kg or over","Number",":",""
"1997","Italy","Total","Number","2,389,892",""
"1997","Italy","Less than 1 000 kg","Number",":",""
"1997","Italy","From 1 000 to 1 249 kg","Number",":",""
"1997","Italy","From 1 250 to 1 499 kg","Number",":",""
"1997","Italy","1 500 kg or over","Number",":",""
"1997","Cyprus","Total","Number","20,290",""
"1997","Cyprus","Less than 1 000 kg","Number",":",""
"1997","Cyprus","From 1 000 to 1 249 kg","Number",":",""
"1997","Cyprus","From 1 250 to 1 499 kg","Number",":",""
"1997","Cyprus","1 500 kg or over","Number",":",""
"1997","Latvia","Total","Number","71,513",""
"1997","Latvia","Less than 1 000 kg","Number",":",""
"1997","Latvia","From 1 000 to 1 249 kg","Number",":",""
"1997","Latvia","From 1 250 to 1 499 kg","Number",":",""
"1997","Latvia","1 500 kg or over","Number",":",""
"1997","Lithuania","Total","Number","173,057",""
"1997","Lithuania","Less than 1 000 kg","Number",":",""
"1997","Lithuania","From 1 000 to 1 249 kg","Number",":",""
"1997","Lithuania","From 1 250 to 1 499 kg","Number",":",""
"1997","Lithuania","1 500 kg or over","Number",":",""
"1997","Luxembourg","Total","Number",":",""
"1997","Luxembourg","Less than 1 000 kg","Number",":",""
"1997","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"1997","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"1997","Luxembourg","1 500 kg or over","Number",":",""
"1997","Hungary","Total","Number","70,827",""
"1997","Hungary","Less than 1 000 kg","Number",":",""
"1997","Hungary","From 1 000 to 1 249 kg","Number",":",""
"1997","Hungary","From 1 250 to 1 499 kg","Number",":",""
"1997","Hungary","1 500 kg or over","Number",":",""
"1997","Malta","Total","Number","9,226",""
"1997","Malta","Less than 1 000 kg","Number",":",""
"1997","Malta","From 1 000 to 1 249 kg","Number",":",""
"1997","Malta","From 1 250 to 1 499 kg","Number",":",""
"1997","Malta","1 500 kg or over","Number",":",""
"1997","Netherlands","Total","Number","478,318",""
"1997","Netherlands","Less than 1 000 kg","Number",":",""
"1997","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"1997","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"1997","Netherlands","1 500 kg or over","Number",":",""
"1997","Austria","Total","Number","275,001",""
"1997","Austria","Less than 1 000 kg","Number",":",""
"1997","Austria","From 1 000 to 1 249 kg","Number",":",""
"1997","Austria","From 1 250 to 1 499 kg","Number",":",""
"1997","Austria","1 500 kg or over","Number",":",""
"1997","Poland","Total","Number","722,245",""
"1997","Poland","Less than 1 000 kg","Number",":",""
"1997","Poland","From 1 000 to 1 249 kg","Number",":",""
"1997","Poland","From 1 250 to 1 499 kg","Number",":",""
"1997","Poland","1 500 kg or over","Number",":",""
"1997","Portugal","Total","Number","287,730","d"
"1997","Portugal","Less than 1 000 kg","Number",":",""
"1997","Portugal","From 1 000 to 1 249 kg","Number",":",""
"1997","Portugal","From 1 250 to 1 499 kg","Number",":",""
"1997","Portugal","1 500 kg or over","Number",":",""
"1997","Romania","Total","Number","125,142",""
"1997","Romania","Less than 1 000 kg","Number",":",""
"1997","Romania","From 1 000 to 1 249 kg","Number",":",""
"1997","Romania","From 1 250 to 1 499 kg","Number",":",""
"1997","Romania","1 500 kg or over","Number",":",""
"1997","Slovenia","Total","Number","64,357",""
"1997","Slovenia","Less than 1 000 kg","Number",":",""
"1997","Slovenia","From 1 000 to 1 249 kg","Number",":",""
"1997","Slovenia","From 1 250 to 1 499 kg","Number",":",""
"1997","Slovenia","1 500 kg or over","Number",":",""
"1997","Slovakia","Total","Number","85,551",""
"1997","Slovakia","Less than 1 000 kg","Number",":",""
"1997","Slovakia","From 1 000 to 1 249 kg","Number",":",""
"1997","Slovakia","From 1 250 to 1 499 kg","Number",":",""
"1997","Slovakia","1 500 kg or over","Number",":",""
"1997","Finland","Total","Number","104,963","d"
"1997","Finland","Less than 1 000 kg","Number","8,656","d"
"1997","Finland","From 1 000 to 1 249 kg","Number","48,956","d"
"1997","Finland","From 1 250 to 1 499 kg","Number","36,881","d"
"1997","Finland","1 500 kg or over","Number","10,012","d"
"1997","Sweden","Total","Number","258,944",""
"1997","Sweden","Less than 1 000 kg","Number",":",""
"1997","Sweden","From 1 000 to 1 249 kg","Number",":",""
"1997","Sweden","From 1 250 to 1 499 kg","Number",":",""
"1997","Sweden","1 500 kg or over","Number",":",""
"1997","United Kingdom","Total","Number","2,250,870",""
"1997","United Kingdom","Less than 1 000 kg","Number",":",""
"1997","United Kingdom","From 1 000 to 1 249 kg","Number",":",""
"1997","United Kingdom","From 1 250 to 1 499 kg","Number",":",""
"1997","United Kingdom","1 500 kg or over","Number",":",""
"1997","Iceland","Total","Number","11,734",""
"1997","Iceland","Less than 1 000 kg","Number",":",""
"1997","Iceland","From 1 000 to 1 249 kg","Number",":",""
"1997","Iceland","From 1 250 to 1 499 kg","Number",":",""
"1997","Iceland","1 500 kg or over","Number",":",""
"1997","Liechtenstein","Total","Number","2",""
"1997","Liechtenstein","Less than 1 000 kg","Number",":",""
"1997","Liechtenstein","From 1 000 to 1 249 kg","Number",":",""
"1997","Liechtenstein","From 1 250 to 1 499 kg","Number",":",""
"1997","Liechtenstein","1 500 kg or over","Number",":",""
"1997","Norway","Total","Number","154,654",""
"1997","Norway","Less than 1 000 kg","Number",":",""
"1997","Norway","From 1 000 to 1 249 kg","Number",":",""
"1997","Norway","From 1 250 to 1 499 kg","Number",":",""
"1997","Norway","1 500 kg or over","Number",":",""
"1997","Switzerland","Total","Number","270,625",""
"1997","Switzerland","Less than 1 000 kg","Number",":",""
"1997","Switzerland","From 1 000 to 1 249 kg","Number",":",""
"1997","Switzerland","From 1 250 to 1 499 kg","Number",":",""
"1997","Switzerland","1 500 kg or over","Number",":",""
"1997","Former Yugoslav Republic of Macedonia, the","Total","Number","8,911",""
"1997","Former Yugoslav Republic of Macedonia, the","Less than 1 000 kg","Number",":",""
"1997","Former Yugoslav Republic of Macedonia, the","From 1 000 to 1 249 kg","Number",":",""
"1997","Former Yugoslav Republic of Macedonia, the","From 1 250 to 1 499 kg","Number",":",""
"1997","Former Yugoslav Republic of Macedonia, the","1 500 kg or over","Number",":",""
"1997","Turkey","Total","Number","299,108",""
"1997","Turkey","Less than 1 000 kg","Number",":",""
"1997","Turkey","From 1 000 to 1 249 kg","Number",":",""
"1997","Turkey","From 1 250 to 1 499 kg","Number",":",""
"1997","Turkey","1 500 kg or over","Number",":",""
"1998","Belgium","Total","Number","463,724",""
"1998","Belgium","Less than 1 000 kg","Number",":",""
"1998","Belgium","From 1 000 to 1 249 kg","Number",":",""
"1998","Belgium","From 1 250 to 1 499 kg","Number",":",""
"1998","Belgium","1 500 kg or over","Number",":",""
"1998","Bulgaria","Total","Number","70,797",""
"1998","Bulgaria","Less than 1 000 kg","Number",":",""
"1998","Bulgaria","From 1 000 to 1 249 kg","Number",":",""
"1998","Bulgaria","From 1 250 to 1 499 kg","Number",":",""
"1998","Bulgaria","1 500 kg or over","Number",":",""
"1998","Czech Republic","Total","Number",":",""
"1998","Czech Republic","Less than 1 000 kg","Number",":",""
"1998","Czech Republic","From 1 000 to 1 249 kg","Number",":",""
"1998","Czech Republic","From 1 250 to 1 499 kg","Number",":",""
"1998","Czech Republic","1 500 kg or over","Number",":",""
"1998","Denmark","Total","Number","162,708",""
"1998","Denmark","Less than 1 000 kg","Number",":",""
"1998","Denmark","From 1 000 to 1 249 kg","Number",":",""
"1998","Denmark","From 1 250 to 1 499 kg","Number",":",""
"1998","Denmark","1 500 kg or over","Number",":",""
"1998","Germany (until 1990 former territory of the FRG)","Total","Number","3,735,987",""
"1998","Germany (until 1990 former territory of the FRG)","Less than 1 000 kg","Number",":",""
"1998","Germany (until 1990 former territory of the FRG)","From 1 000 to 1 249 kg","Number",":",""
"1998","Germany (until 1990 former territory of the FRG)","From 1 250 to 1 499 kg","Number",":",""
"1998","Germany (until 1990 former territory of the FRG)","1 500 kg or over","Number",":",""
"1998","Estonia","Total","Number","8,400",""
"1998","Estonia","Less than 1 000 kg","Number",":",""
"1998","Estonia","From 1 000 to 1 249 kg","Number",":",""
"1998","Estonia","From 1 250 to 1 499 kg","Number",":",""
"1998","Estonia","1 500 kg or over","Number",":",""
"1998","Ireland","Total","Number","138,538",""
"1998","Ireland","Less than 1 000 kg","Number",":",""
"1998","Ireland","From 1 000 to 1 249 kg","Number",":",""
"1998","Ireland","From 1 250 to 1 499 kg","Number",":",""
"1998","Ireland","1 500 kg or over","Number",":",""
"1998","Greece","Total","Number","183,657",""
"1998","Greece","Less than 1 000 kg","Number",":",""
"1998","Greece","From 1 000 to 1 249 kg","Number",":",""
"1998","Greece","From 1 250 to 1 499 kg","Number",":",""
"1998","Greece","1 500 kg or over","Number",":",""
"1998","Spain","Total","Number","1,282,970","d"
"1998","Spain","Less than 1 000 kg","Number",":",""
"1998","Spain","From 1 000 to 1 249 kg","Number",":",""
"1998","Spain","From 1 250 to 1 499 kg","Number",":",""
"1998","Spain","1 500 kg or over","Number",":",""
"1998","France","Total","Number","1,943,553",""
"1998","France","Less than 1 000 kg","Number","699,634",""
"1998","France","From 1 000 to 1 249 kg","Number","681,762",""
"1998","France","From 1 250 to 1 499 kg","Number","423,755",""
"1998","France","1 500 kg or over","Number","138,402",""
"1998","Croatia","Total","Number","85,893",""
"1998","Croatia","Less than 1 000 kg","Number",":",""
"1998","Croatia","From 1 000 to 1 249 kg","Number",":",""
"1998","Croatia","From 1 250 to 1 499 kg","Number",":",""
"1998","Croatia","1 500 kg or over","Number",":",""
"1998","Italy","Total","Number","2,437,718","p"
"1998","Italy","Less than 1 000 kg","Number",":",""
"1998","Italy","From 1 000 to 1 249 kg","Number",":",""
"1998","Italy","From 1 250 to 1 499 kg","Number",":",""
"1998","Italy","1 500 kg or over","Number",":",""
"1998","Cyprus","Total","Number","24,856",""
"1998","Cyprus","Less than 1 000 kg","Number",":",""
"1998","Cyprus","From 1 000 to 1 249 kg","Number",":",""
"1998","Cyprus","From 1 250 to 1 499 kg","Number",":",""
"1998","Cyprus","1 500 kg or over","Number",":",""
"1998","Latvia","Total","Number","57,363",""
"1998","Latvia","Less than 1 000 kg","Number",":",""
"1998","Latvia","From 1 000 to 1 249 kg","Number",":",""
"1998","Latvia","From 1 250 to 1 499 kg","Number",":",""
"1998","Latvia","1 500 kg or over","Number",":",""
"1998","Lithuania","Total","Number","147,105",""
"1998","Lithuania","Less than 1 000 kg","Number",":",""
"1998","Lithuania","From 1 000 to 1 249 kg","Number",":",""
"1998","Lithuania","From 1 250 to 1 499 kg","Number",":",""
"1998","Lithuania","1 500 kg or over","Number",":",""
"1998","Luxembourg","Total","Number","36,353",""
"1998","Luxembourg","Less than 1 000 kg","Number",":",""
"1998","Luxembourg","From 1 000 to 1 249 kg","Number",":",""
"1998","Luxembourg","From 1 250 to 1 499 kg","Number",":",""
"1998","Luxembourg","1 500 kg or over","Number",":",""
"1998","Hungary","Total","Number","101,328",""
"1998","Hungary","Less than 1 000 kg","Number",":",""
"1998","Hungary","From 1 000 to 1 249 kg","Number",":",""
"1998","Hungary","From 1 250 to 1 499 kg","Number",":",""
"1998","Hungary","1 500 kg or over","Number",":",""
"1998","Malta","Total","Number","10,750",""
"1998","Malta","Less than 1 000 kg","Number",":",""
"1998","Malta","From 1 000 to 1 249 kg","Number",":",""
"1998","Malta","From 1 250 to 1 499 kg","Number",":",""
"1998","Malta","1 500 kg or over","Number",":",""
"1998","Netherlands","Total","Number","543,110",""
"1998","Netherlands","Less than 1 000 kg","Number",":",""
"1998","Netherlands","From 1 000 to 1 249 kg","Number",":",""
"1998","Netherlands","From 1 250 to 1 499 kg","Number",":",""
"1998","Netherlands","1 500 kg or over","Number",":",""
"1998","Austria","Total","Number","295,865",""
"1998","Austria","Less than 1 000 kg","Number",":",""
"1998","Austria","From 1 000 to 1 249 kg","Number",":",""
"1998","Austria","From 1 250 to 1 499 kg","Number",":",""
"1998","Austria","1 500 kg or over","Number",":",""
"1998","Poland","Total","Number","557,783",""
"1998","Poland","Less than 1 000 kg","Number",":",""
"1998","Poland","From 1 000 to 1 249 kg","Number",":",""
"1998","Poland","From 1 250 to 1 499 kg","Number",":",""
"1998","Poland","1 500 kg or over","Number",":",""
"1998","Portugal","Total","Number","323,981","d"
"1998","Portugal","Less than 1 000 kg","Number",":",""
"1998","Portugal","From 1 000 to 1 249 kg","Number",":",""
"1998","Portugal","From 1 250 to 1 499 kg","Number",":",""
"1998","Portugal","1 500 kg or over","Number",":",""
"1998","Romania","Total","Number","105,986",""
"1998","Romania","Less than 1 000 kg","Number",":",""
"1998","Romania","From 1 000 to 1 249 kg","Number",":",""
"1998","Romania","From 1 250 to 1 499 kg","Number",":",""
"1998","Romania","1 500 kg or over","Number",":",""
"1998","Slovenia","Total","Number","67,133",""
"1998","Slovenia","Less than 1 000 kg","Number",":",""
"1998","Slovenia","From 1 000 to 1 249 kg","Number",":",""
"1998","Slovenia","From 1 250 to 1 499 kg","Number",":",""
"1998","Slovenia","1 500 kg or over","Number",":",""
"1998","Slovakia","Total","Number","76,007",""
"1998","Slovakia","Less than 1 000 kg","Number",":",""
"1998","Slovakia","From 1 000 to 1 249 kg","Number",":",""
"1998","Slovakia","From 1 250 to 1 499 kg","Number",":",""
"1998","Slovakia","1 500 kg or over","Number",":",""
"1998","Finland","Total","Number","126,386","d"
"1998","Finland","Less than 1 000 kg","Number","9,780","d"
"1998","Finland","From 1 000 to 1 249 kg","Number","52,965","d"
"1998","Finland","From 1 250 to 1 499 kg","Number","51,615","d"
"1998","Finland","1 500 kg or over","Number","11,386","d"
"1998","Sweden","Total","Number","286,671",""
"1998","Sweden","Less than 1 000 kg","Number",":",""
"1998","Sweden","From 1 000 to 1 249 kg","Number",":",""
"1998","Sweden","From 1 250 to 1 499 kg","Number",":",""
"1998","Sweden","1 500 kg or over","Number",":",""
"1998","United Kingdom","Total","Number","2,362,589",""
"1998","United Kingdom","Less than 1 000 kg","Number",":",""
"1998","United Kingdom","From 1 000 to 1 249 kg","Number",":",""
"1998","United Kingdom","From 1 250 to 1 499 kg","Number",":",""
"1998","United Kingdom","1 500 kg or over","Number",":",""
"1998","Iceland","Total","Number","15,064",""
"1998","Iceland","Less than 1 000 kg","Number",":",""
"1998","Iceland","From 1 000 to 1 249 kg","Number",":",""
"1998","Iceland","From 1 250 to 1 499 kg","Number",":",""
"1998","Iceland","1 500 kg or over","Number",":",""
"1998","Liechtenstein","Total","Number","2",""
"1998","Liechtenstein","Less than 1 000 kg","Number",":",""
"1998","Liechtenstein","From 1 000 to 1 249 kg","Number",":",""
"1998","Liechtenstein","From 1 250 to 1 499 kg","Number",":",""
"1998","Liechtenstein","1 500 kg or over","Number",":",""
"1998","Norway","Total","Number","141,090",""
"1998","Norway","Less than 1 000 kg","Number",":",""
"1998","Norway","From 1 000 to 1 249 kg","Number",":",""
"1998","Norway","From 1 250 to 1 499 kg","Number",":",""
"1998","Norway","1 500 kg or over","Number",":",""
"1998","Switzerland","Total","Number","295,165",""
"1998","Switzerland","Less than 1 000 kg","Number",":",""
"1998","Switzerland","From 1 000 to 1 249 kg","Number",":",""
"1998","Switzerland","From 1 250 to 1 499 kg","Number",":",""
"1998","Switzerland","1 500 kg or over","Number",":",""
"1998","Former Yugoslav Republic of Macedonia, the","Total","Number","8,676",""
"1998","Former Yugoslav Republic of Macedonia, the","Less than 1 000 kg","Number",":",""
"1998","Former Yugoslav Republic of Macedonia, the","From 1 000 to 1 249 kg","Number",":",""
"1998","Former Yugoslav Republic of Macedonia, the","From 1 250 to 1 499 kg","Number",":",""
"1998","Former Yugoslav Republic of Macedonia, the","1 500 kg or over","Number",":",""
"1998","Turkey","Total","Number","271,843",""
"1998","Turkey","Less than 1 000 kg","Number",":",""
"1998","Turkey","From 1 000 to 1 249 kg","Number",":",""
"1998","Turkey","From 1 250 to 1 499 kg","Number",":",""
"1998","Turkey","1 500 kg or over","Number",":",""
"1999","Belgium","Total","Number","504,203",""
"1999","Belgium","Less than 1 000 kg","Number",":",""
"1999","Belgium","From 1 000 to 1 249 kg","Number",":",""
"1999","Belgium","From 1 250 to 1 499 kg","Number",":",""
"1999","Belgium","1 500 kg or over","Number",":",""
"1999","Bulgaria","Total","Number","103,459",""
"1999","Bulgaria","Less than 1 000 kg","Number",":",""
"1999","Bulgaria","From 1 000 to 1 249 kg","Number",":",""
"1999","Bulgaria","From 1 250 to 1 499 kg","Number",":",""
