"TIME","GEO","UNIT","PROD_NRG","Value","Flag and Footnotes"
"1999","Czech Republic","Thousand","LPG",":",""
"1999","Czech Republic","Thousand","Natural Gas",":",""
"1999","Czech Republic","Thousand","Electrical Energy","0",""
"1999","Czech Republic","Thousand","Other products","8",""
"1999","Denmark","Thousand","LPG","0",""
"1999","Denmark","Thousand","Natural Gas","0",""
"1999","Denmark","Thousand","Electrical Energy","0",""
"1999","Denmark","Thousand","Other products","0",""
"1999","Germany (until 1990 former territory of the FRG)","Thousand","LPG",":",""
"1999","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas",":",""
"1999","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy","3",""
"1999","Germany (until 1990 former territory of the FRG)","Thousand","Other products",":",""
"1999","Estonia","Thousand","LPG",":",""
"1999","Estonia","Thousand","Natural Gas",":",""
"1999","Estonia","Thousand","Electrical Energy",":",""
"1999","Estonia","Thousand","Other products",":",""
"1999","Ireland","Thousand","LPG","0",""
"1999","Ireland","Thousand","Natural Gas",":",""
"1999","Ireland","Thousand","Electrical Energy",":",""
"1999","Ireland","Thousand","Other products","1",""
"1999","Spain","Thousand","LPG",":",""
"1999","Spain","Thousand","Natural Gas",":",""
"1999","Spain","Thousand","Electrical Energy",":",""
"1999","Spain","Thousand","Other products",":",""
"1999","France","Thousand","LPG","107",""
"1999","France","Thousand","Natural Gas",":",""
"1999","France","Thousand","Electrical Energy","2",""
"1999","France","Thousand","Other products","11",""
"1999","Croatia","Thousand","LPG",":",""
"1999","Croatia","Thousand","Natural Gas",":",""
"1999","Croatia","Thousand","Electrical Energy",":",""
"1999","Croatia","Thousand","Other products",":",""
"1999","Italy","Thousand","LPG","1,254",""
"1999","Italy","Thousand","Natural Gas","257",""
"1999","Italy","Thousand","Electrical Energy","1",""
"1999","Italy","Thousand","Other products","9",""
"1999","Cyprus","Thousand","LPG","0",""
"1999","Cyprus","Thousand","Natural Gas","0",""
"1999","Cyprus","Thousand","Electrical Energy","0",""
"1999","Cyprus","Thousand","Other products","0",""
"1999","Latvia","Thousand","LPG",":",""
"1999","Latvia","Thousand","Natural Gas",":",""
"1999","Latvia","Thousand","Electrical Energy","0",""
"1999","Latvia","Thousand","Other products",":",""
"1999","Luxembourg","Thousand","LPG",":",""
"1999","Luxembourg","Thousand","Natural Gas",":",""
"1999","Luxembourg","Thousand","Electrical Energy","0.002",""
"1999","Luxembourg","Thousand","Other products","0.3",""
"1999","Hungary","Thousand","LPG","1",""
"1999","Hungary","Thousand","Natural Gas",":",""
"1999","Hungary","Thousand","Electrical Energy","1",""
"1999","Hungary","Thousand","Other products","2",""
"1999","Malta","Thousand","LPG",":",""
"1999","Malta","Thousand","Natural Gas",":",""
"1999","Malta","Thousand","Electrical Energy",":",""
"1999","Malta","Thousand","Other products",":",""
"1999","Netherlands","Thousand","LPG","331",""
"1999","Netherlands","Thousand","Natural Gas",":",""
"1999","Netherlands","Thousand","Electrical Energy",":",""
"1999","Netherlands","Thousand","Other products",":",""
"1999","Austria","Thousand","LPG",":",""
"1999","Austria","Thousand","Natural Gas",":",""
"1999","Austria","Thousand","Electrical Energy",":",""
"1999","Austria","Thousand","Other products",":",""
"1999","Poland","Thousand","LPG",":",""
"1999","Poland","Thousand","Natural Gas",":",""
"1999","Poland","Thousand","Electrical Energy",":",""
"1999","Poland","Thousand","Other products",":",""
"1999","Portugal","Thousand","LPG",":",""
"1999","Portugal","Thousand","Natural Gas",":",""
"1999","Portugal","Thousand","Electrical Energy",":",""
"1999","Portugal","Thousand","Other products",":",""
"1999","Romania","Thousand","LPG",":",""
"1999","Romania","Thousand","Natural Gas",":",""
"1999","Romania","Thousand","Electrical Energy",":",""
"1999","Romania","Thousand","Other products",":",""
"1999","Slovenia","Thousand","LPG","1",""
"1999","Slovenia","Thousand","Natural Gas","0",""
"1999","Slovenia","Thousand","Electrical Energy","0",""
"1999","Slovenia","Thousand","Other products","0",""
"1999","Slovakia","Thousand","LPG",":",""
"1999","Slovakia","Thousand","Natural Gas",":",""
"1999","Slovakia","Thousand","Electrical Energy",":",""
"1999","Slovakia","Thousand","Other products",":",""
"1999","Finland","Thousand","LPG","0",""
"1999","Finland","Thousand","Natural Gas","0","r"
"1999","Finland","Thousand","Electrical Energy","0",""
"1999","Finland","Thousand","Other products","0",""
"1999","Sweden","Thousand","LPG","0.01",""
"1999","Sweden","Thousand","Natural Gas","0",""
"1999","Sweden","Thousand","Electrical Energy","0.31",""
"1999","Sweden","Thousand","Other products","0.12",""
"1999","United Kingdom","Thousand","LPG","13",""
"1999","United Kingdom","Thousand","Natural Gas","1",""
"1999","United Kingdom","Thousand","Electrical Energy",":",""
"1999","United Kingdom","Thousand","Other products",":",""
"1999","Iceland","Thousand","LPG",":",""
"1999","Iceland","Thousand","Natural Gas",":",""
"1999","Iceland","Thousand","Electrical Energy",":",""
"1999","Iceland","Thousand","Other products",":",""
"1999","Liechtenstein","Thousand","LPG",":",""
"1999","Liechtenstein","Thousand","Natural Gas",":",""
"1999","Liechtenstein","Thousand","Electrical Energy","0",""
"1999","Liechtenstein","Thousand","Other products",":",""
"1999","Norway","Thousand","LPG",":",""
"1999","Norway","Thousand","Natural Gas",":",""
"1999","Norway","Thousand","Electrical Energy",":",""
"1999","Norway","Thousand","Other products",":",""
"1999","Switzerland","Thousand","LPG",":",""
"1999","Switzerland","Thousand","Natural Gas",":",""
"1999","Switzerland","Thousand","Electrical Energy","1",""
"1999","Switzerland","Thousand","Other products",":",""
"1999","Former Yugoslav Republic of Macedonia, the","Thousand","LPG",":",""
"1999","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas","1",""
"1999","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy","0",""
"1999","Former Yugoslav Republic of Macedonia, the","Thousand","Other products","1",""
"1999","Turkey","Thousand","LPG",":",""
"1999","Turkey","Thousand","Natural Gas",":",""
"1999","Turkey","Thousand","Electrical Energy",":",""
"1999","Turkey","Thousand","Other products",":",""
"2000","Belgium","Thousand","LPG","59",""
"2000","Belgium","Thousand","Natural Gas",":",""
"2000","Belgium","Thousand","Electrical Energy",":",""
"2000","Belgium","Thousand","Other products","20",""
"2000","Czech Republic","Thousand","LPG","0",""
"2000","Czech Republic","Thousand","Natural Gas","0",""
"2000","Czech Republic","Thousand","Electrical Energy","0",""
"2000","Czech Republic","Thousand","Other products","7.1",""
"2000","Denmark","Thousand","LPG","0",""
"2000","Denmark","Thousand","Natural Gas","0",""
"2000","Denmark","Thousand","Electrical Energy","0",""
"2000","Denmark","Thousand","Other products","0",""
"2000","Germany (until 1990 former territory of the FRG)","Thousand","LPG",":",""
"2000","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas",":",""
"2000","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy","3",""
"2000","Germany (until 1990 former territory of the FRG)","Thousand","Other products",":",""
"2000","Estonia","Thousand","LPG",":",""
"2000","Estonia","Thousand","Natural Gas",":",""
"2000","Estonia","Thousand","Electrical Energy",":",""
"2000","Estonia","Thousand","Other products",":",""
"2000","Ireland","Thousand","LPG","0",""
"2000","Ireland","Thousand","Natural Gas",":",""
"2000","Ireland","Thousand","Electrical Energy",":",""
"2000","Ireland","Thousand","Other products","1",""
"2000","Spain","Thousand","LPG",":",""
"2000","Spain","Thousand","Natural Gas",":",""
"2000","Spain","Thousand","Electrical Energy",":",""
"2000","Spain","Thousand","Other products",":",""
"2000","France","Thousand","LPG","123","r"
"2000","France","Thousand","Natural Gas","0","r"
"2000","France","Thousand","Electrical Energy","2",""
"2000","France","Thousand","Other products","10",""
"2000","Croatia","Thousand","LPG",":",""
"2000","Croatia","Thousand","Natural Gas",":",""
"2000","Croatia","Thousand","Electrical Energy",":",""
"2000","Croatia","Thousand","Other products",":",""
"2000","Italy","Thousand","LPG","1,292",""
"2000","Italy","Thousand","Natural Gas","289",""
"2000","Italy","Thousand","Electrical Energy",":",""
"2000","Italy","Thousand","Other products","11",""
"2000","Cyprus","Thousand","LPG","0",""
"2000","Cyprus","Thousand","Natural Gas","0",""
"2000","Cyprus","Thousand","Electrical Energy","0",""
"2000","Cyprus","Thousand","Other products","0",""
"2000","Latvia","Thousand","LPG","0",""
"2000","Latvia","Thousand","Natural Gas","0.2",""
"2000","Latvia","Thousand","Electrical Energy","0",""
"2000","Latvia","Thousand","Other products","0",""
"2000","Luxembourg","Thousand","LPG","0.31",""
"2000","Luxembourg","Thousand","Natural Gas",":",""
"2000","Luxembourg","Thousand","Electrical Energy","0",""
"2000","Luxembourg","Thousand","Other products","0.31",""
"2000","Hungary","Thousand","LPG","1",""
"2000","Hungary","Thousand","Natural Gas",":",""
"2000","Hungary","Thousand","Electrical Energy","1",""
"2000","Hungary","Thousand","Other products","4",""
"2000","Malta","Thousand","LPG",":",""
"2000","Malta","Thousand","Natural Gas",":",""
"2000","Malta","Thousand","Electrical Energy","0.002",""
"2000","Malta","Thousand","Other products",":",""
"2000","Netherlands","Thousand","LPG","322",""
"2000","Netherlands","Thousand","Natural Gas","0",""
"2000","Netherlands","Thousand","Electrical Energy","0",""
"2000","Netherlands","Thousand","Other products","0",""
"2000","Austria","Thousand","LPG",":",""
"2000","Austria","Thousand","Natural Gas",":",""
"2000","Austria","Thousand","Electrical Energy",":",""
"2000","Austria","Thousand","Other products",":",""
"2000","Poland","Thousand","LPG",":",""
"2000","Poland","Thousand","Natural Gas",":",""
"2000","Poland","Thousand","Electrical Energy",":",""
"2000","Poland","Thousand","Other products",":",""
"2000","Portugal","Thousand","LPG",":",""
"2000","Portugal","Thousand","Natural Gas",":",""
"2000","Portugal","Thousand","Electrical Energy",":",""
"2000","Portugal","Thousand","Other products",":",""
"2000","Romania","Thousand","LPG",":",""
"2000","Romania","Thousand","Natural Gas",":",""
"2000","Romania","Thousand","Electrical Energy",":",""
"2000","Romania","Thousand","Other products",":",""
"2000","Slovenia","Thousand","LPG","1",""
"2000","Slovenia","Thousand","Natural Gas","0",""
"2000","Slovenia","Thousand","Electrical Energy","0",""
"2000","Slovenia","Thousand","Other products","0",""
"2000","Slovakia","Thousand","LPG",":",""
"2000","Slovakia","Thousand","Natural Gas",":",""
"2000","Slovakia","Thousand","Electrical Energy",":",""
"2000","Slovakia","Thousand","Other products",":",""
"2000","Finland","Thousand","LPG","0",""
"2000","Finland","Thousand","Natural Gas","0","r"
"2000","Finland","Thousand","Electrical Energy","0",""
"2000","Finland","Thousand","Other products","0",""
"2000","Sweden","Thousand","LPG","0.01",""
"2000","Sweden","Thousand","Natural Gas","0",""
"2000","Sweden","Thousand","Electrical Energy","0.32",""
"2000","Sweden","Thousand","Other products","0.11",""
"2000","United Kingdom","Thousand","LPG","19",""
"2000","United Kingdom","Thousand","Natural Gas","1",""
"2000","United Kingdom","Thousand","Electrical Energy",":",""
"2000","United Kingdom","Thousand","Other products",":",""
"2000","Iceland","Thousand","LPG",":",""
"2000","Iceland","Thousand","Natural Gas",":",""
"2000","Iceland","Thousand","Electrical Energy",":",""
"2000","Iceland","Thousand","Other products",":",""
"2000","Liechtenstein","Thousand","LPG",":",""
"2000","Liechtenstein","Thousand","Natural Gas",":",""
"2000","Liechtenstein","Thousand","Electrical Energy","0",""
"2000","Liechtenstein","Thousand","Other products",":",""
"2000","Norway","Thousand","LPG",":",""
"2000","Norway","Thousand","Natural Gas",":",""
"2000","Norway","Thousand","Electrical Energy",":",""
"2000","Norway","Thousand","Other products",":",""
"2000","Switzerland","Thousand","LPG",":",""
"2000","Switzerland","Thousand","Natural Gas",":",""
"2000","Switzerland","Thousand","Electrical Energy","1",""
"2000","Switzerland","Thousand","Other products",":",""
"2000","Former Yugoslav Republic of Macedonia, the","Thousand","LPG",":",""
"2000","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas","1",""
"2000","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy","0",""
"2000","Former Yugoslav Republic of Macedonia, the","Thousand","Other products","1",""
"2000","Turkey","Thousand","LPG",":",""
"2000","Turkey","Thousand","Natural Gas",":",""
"2000","Turkey","Thousand","Electrical Energy",":",""
"2000","Turkey","Thousand","Other products",":",""
"2001","Belgium","Thousand","LPG","72",""
"2001","Belgium","Thousand","Natural Gas",":",""
"2001","Belgium","Thousand","Electrical Energy",":",""
"2001","Belgium","Thousand","Other products","19",""
"2001","Czech Republic","Thousand","LPG","0",""
"2001","Czech Republic","Thousand","Natural Gas","0",""
"2001","Czech Republic","Thousand","Electrical Energy","0",""
"2001","Czech Republic","Thousand","Other products","6.8",""
"2001","Denmark","Thousand","LPG","0",""
"2001","Denmark","Thousand","Natural Gas","0",""
"2001","Denmark","Thousand","Electrical Energy","0",""
"2001","Denmark","Thousand","Other products","0",""
"2001","Germany (until 1990 former territory of the FRG)","Thousand","LPG",":",""
"2001","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas",":",""
"2001","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy","3",""
"2001","Germany (until 1990 former territory of the FRG)","Thousand","Other products",":",""
"2001","Estonia","Thousand","LPG",":",""
"2001","Estonia","Thousand","Natural Gas",":",""
"2001","Estonia","Thousand","Electrical Energy",":",""
"2001","Estonia","Thousand","Other products",":",""
"2001","Ireland","Thousand","LPG","0",""
"2001","Ireland","Thousand","Natural Gas",":",""
"2001","Ireland","Thousand","Electrical Energy",":",""
"2001","Ireland","Thousand","Other products","0",""
"2001","Spain","Thousand","LPG",":",""
"2001","Spain","Thousand","Natural Gas",":",""
"2001","Spain","Thousand","Electrical Energy",":",""
"2001","Spain","Thousand","Other products",":",""
"2001","France","Thousand","LPG","134",""
"2001","France","Thousand","Natural Gas","0",""
"2001","France","Thousand","Electrical Energy","2",""
"2001","France","Thousand","Other products","9","r"
"2001","Croatia","Thousand","LPG",":",""
"2001","Croatia","Thousand","Natural Gas",":",""
"2001","Croatia","Thousand","Electrical Energy",":",""
"2001","Croatia","Thousand","Other products",":",""
"2001","Italy","Thousand","LPG","1,293",""
"2001","Italy","Thousand","Natural Gas","320",""
"2001","Italy","Thousand","Electrical Energy",":",""
"2001","Italy","Thousand","Other products","10",""
"2001","Cyprus","Thousand","LPG","0",""
"2001","Cyprus","Thousand","Natural Gas","0",""
"2001","Cyprus","Thousand","Electrical Energy","0",""
"2001","Cyprus","Thousand","Other products","0",""
"2001","Latvia","Thousand","LPG","0",""
"2001","Latvia","Thousand","Natural Gas","0.1",""
"2001","Latvia","Thousand","Electrical Energy","0",""
"2001","Latvia","Thousand","Other products","0",""
"2001","Luxembourg","Thousand","LPG",":",""
"2001","Luxembourg","Thousand","Natural Gas",":",""
"2001","Luxembourg","Thousand","Electrical Energy","0",""
"2001","Luxembourg","Thousand","Other products","0.27",""
"2001","Hungary","Thousand","LPG","0.9",""
"2001","Hungary","Thousand","Natural Gas",":",""
"2001","Hungary","Thousand","Electrical Energy","0.7",""
"2001","Hungary","Thousand","Other products","8.3",""
"2001","Malta","Thousand","LPG",":",""
"2001","Malta","Thousand","Natural Gas",":",""
"2001","Malta","Thousand","Electrical Energy",":",""
"2001","Malta","Thousand","Other products",":",""
"2001","Netherlands","Thousand","LPG","312",""
"2001","Netherlands","Thousand","Natural Gas","0",""
"2001","Netherlands","Thousand","Electrical Energy","0",""
"2001","Netherlands","Thousand","Other products","0",""
"2001","Austria","Thousand","LPG",":",""
"2001","Austria","Thousand","Natural Gas",":",""
"2001","Austria","Thousand","Electrical Energy",":",""
"2001","Austria","Thousand","Other products",":",""
"2001","Poland","Thousand","LPG",":",""
"2001","Poland","Thousand","Natural Gas",":",""
"2001","Poland","Thousand","Electrical Energy",":",""
"2001","Poland","Thousand","Other products",":",""
"2001","Portugal","Thousand","LPG",":",""
"2001","Portugal","Thousand","Natural Gas",":",""
"2001","Portugal","Thousand","Electrical Energy",":",""
"2001","Portugal","Thousand","Other products",":",""
"2001","Romania","Thousand","LPG",":",""
"2001","Romania","Thousand","Natural Gas",":",""
"2001","Romania","Thousand","Electrical Energy",":",""
"2001","Romania","Thousand","Other products",":",""
"2001","Slovenia","Thousand","LPG","1",""
"2001","Slovenia","Thousand","Natural Gas","0",""
"2001","Slovenia","Thousand","Electrical Energy","0",""
"2001","Slovenia","Thousand","Other products","0",""
"2001","Slovakia","Thousand","LPG",":",""
"2001","Slovakia","Thousand","Natural Gas",":",""
"2001","Slovakia","Thousand","Electrical Energy",":",""
"2001","Slovakia","Thousand","Other products",":",""
"2001","Finland","Thousand","LPG","0",""
"2001","Finland","Thousand","Natural Gas","0","r"
"2001","Finland","Thousand","Electrical Energy","0",""
"2001","Finland","Thousand","Other products","0",""
"2001","Sweden","Thousand","LPG","0.01",""
"2001","Sweden","Thousand","Natural Gas","0",""
"2001","Sweden","Thousand","Electrical Energy","0.25",""
"2001","Sweden","Thousand","Other products","0.09",""
"2001","United Kingdom","Thousand","LPG","21",""
"2001","United Kingdom","Thousand","Natural Gas","1",""
"2001","United Kingdom","Thousand","Electrical Energy",":",""
"2001","United Kingdom","Thousand","Other products","2",""
"2001","Iceland","Thousand","LPG",":",""
"2001","Iceland","Thousand","Natural Gas",":",""
"2001","Iceland","Thousand","Electrical Energy",":",""
"2001","Iceland","Thousand","Other products",":",""
"2001","Liechtenstein","Thousand","LPG",":","z"
"2001","Liechtenstein","Thousand","Natural Gas",":","z"
"2001","Liechtenstein","Thousand","Electrical Energy","0",""
"2001","Liechtenstein","Thousand","Other products","0",""
"2001","Norway","Thousand","LPG",":",""
"2001","Norway","Thousand","Natural Gas",":",""
"2001","Norway","Thousand","Electrical Energy",":",""
"2001","Norway","Thousand","Other products",":",""
"2001","Switzerland","Thousand","LPG",":",""
"2001","Switzerland","Thousand","Natural Gas",":",""
"2001","Switzerland","Thousand","Electrical Energy","1",""
"2001","Switzerland","Thousand","Other products",":",""
"2001","Former Yugoslav Republic of Macedonia, the","Thousand","LPG",":",""
"2001","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas","2",""
"2001","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy","0",""
"2001","Former Yugoslav Republic of Macedonia, the","Thousand","Other products","1",""
"2001","Turkey","Thousand","LPG",":",""
"2001","Turkey","Thousand","Natural Gas",":",""
"2001","Turkey","Thousand","Electrical Energy",":",""
"2001","Turkey","Thousand","Other products",":",""
"2002","Belgium","Thousand","LPG","74",""
"2002","Belgium","Thousand","Natural Gas",":",""
"2002","Belgium","Thousand","Electrical Energy",":",""
"2002","Belgium","Thousand","Other products","19",""
"2002","Czech Republic","Thousand","LPG","0",""
"2002","Czech Republic","Thousand","Natural Gas","0",""
"2002","Czech Republic","Thousand","Electrical Energy","0",""
"2002","Czech Republic","Thousand","Other products","31.6",""
"2002","Denmark","Thousand","LPG","0",""
"2002","Denmark","Thousand","Natural Gas","0",""
"2002","Denmark","Thousand","Electrical Energy","0",""
"2002","Denmark","Thousand","Other products","0",""
"2002","Germany (until 1990 former territory of the FRG)","Thousand","LPG",":",""
"2002","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas",":",""
"2002","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy","2",""
"2002","Germany (until 1990 former territory of the FRG)","Thousand","Other products",":",""
"2002","Estonia","Thousand","LPG",":",""
"2002","Estonia","Thousand","Natural Gas",":",""
"2002","Estonia","Thousand","Electrical Energy",":",""
"2002","Estonia","Thousand","Other products",":",""
"2002","Ireland","Thousand","LPG","0",""
"2002","Ireland","Thousand","Natural Gas",":",""
"2002","Ireland","Thousand","Electrical Energy",":",""
"2002","Ireland","Thousand","Other products","0",""
"2002","Spain","Thousand","LPG",":",""
"2002","Spain","Thousand","Natural Gas",":",""
"2002","Spain","Thousand","Electrical Energy",":",""
"2002","Spain","Thousand","Other products",":",""
"2002","France","Thousand","LPG","140",""
"2002","France","Thousand","Natural Gas","0",""
"2002","France","Thousand","Electrical Energy","2",""
"2002","France","Thousand","Other products","4",""
"2002","Croatia","Thousand","LPG",":",""
"2002","Croatia","Thousand","Natural Gas",":",""
"2002","Croatia","Thousand","Electrical Energy",":",""
"2002","Croatia","Thousand","Other products",":",""
"2002","Italy","Thousand","LPG","1,198",""
"2002","Italy","Thousand","Natural Gas","335",""
"2002","Italy","Thousand","Electrical Energy",":",""
"2002","Italy","Thousand","Other products","10",""
"2002","Cyprus","Thousand","LPG",":",""
"2002","Cyprus","Thousand","Natural Gas",":",""
"2002","Cyprus","Thousand","Electrical Energy",":",""
"2002","Cyprus","Thousand","Other products",":",""
"2002","Latvia","Thousand","LPG","0",""
"2002","Latvia","Thousand","Natural Gas","0.1",""
"2002","Latvia","Thousand","Electrical Energy","0",""
"2002","Latvia","Thousand","Other products","0",""
"2002","Luxembourg","Thousand","LPG","0.23",""
"2002","Luxembourg","Thousand","Natural Gas","0",""
"2002","Luxembourg","Thousand","Electrical Energy","0",""
"2002","Luxembourg","Thousand","Other products","0.01",""
"2002","Hungary","Thousand","LPG","0.9",""
"2002","Hungary","Thousand","Natural Gas",":",""
"2002","Hungary","Thousand","Electrical Energy","0.5",""
"2002","Hungary","Thousand","Other products","12.3",""
"2002","Malta","Thousand","LPG",":",""
"2002","Malta","Thousand","Natural Gas",":",""
"2002","Malta","Thousand","Electrical Energy","0",""
"2002","Malta","Thousand","Other products",":",""
"2002","Netherlands","Thousand","LPG","289",""
"2002","Netherlands","Thousand","Natural Gas","0",""
"2002","Netherlands","Thousand","Electrical Energy","1",""
"2002","Netherlands","Thousand","Other products","0",""
"2002","Austria","Thousand","LPG",":",""
"2002","Austria","Thousand","Natural Gas",":",""
"2002","Austria","Thousand","Electrical Energy",":",""
"2002","Austria","Thousand","Other products",":",""
"2002","Poland","Thousand","LPG",":",""
"2002","Poland","Thousand","Natural Gas",":",""
"2002","Poland","Thousand","Electrical Energy",":",""
"2002","Poland","Thousand","Other products",":",""
"2002","Portugal","Thousand","LPG",":",""
"2002","Portugal","Thousand","Natural Gas",":",""
"2002","Portugal","Thousand","Electrical Energy",":",""
"2002","Portugal","Thousand","Other products",":",""
"2002","Romania","Thousand","LPG",":",""
"2002","Romania","Thousand","Natural Gas",":",""
"2002","Romania","Thousand","Electrical Energy",":",""
"2002","Romania","Thousand","Other products",":",""
"2002","Slovenia","Thousand","LPG","1.9",""
"2002","Slovenia","Thousand","Natural Gas","0",""
"2002","Slovenia","Thousand","Electrical Energy","0",""
"2002","Slovenia","Thousand","Other products","0.1",""
"2002","Slovakia","Thousand","LPG",":",""
"2002","Slovakia","Thousand","Natural Gas",":",""
"2002","Slovakia","Thousand","Electrical Energy",":",""
"2002","Slovakia","Thousand","Other products",":",""
"2002","Finland","Thousand","LPG","0",""
"2002","Finland","Thousand","Natural Gas","0","r"
"2002","Finland","Thousand","Electrical Energy","0",""
"2002","Finland","Thousand","Other products","0",""
"2002","Sweden","Thousand","LPG","0.01",""
"2002","Sweden","Thousand","Natural Gas","0.92",""
"2002","Sweden","Thousand","Electrical Energy","0.21",""
"2002","Sweden","Thousand","Other products","0.09",""
"2002","United Kingdom","Thousand","LPG","23",""
"2002","United Kingdom","Thousand","Natural Gas","1",""
"2002","United Kingdom","Thousand","Electrical Energy",":",""
"2002","United Kingdom","Thousand","Other products","6",""
"2002","Iceland","Thousand","LPG",":",""
"2002","Iceland","Thousand","Natural Gas",":",""
"2002","Iceland","Thousand","Electrical Energy",":",""
"2002","Iceland","Thousand","Other products",":",""
"2002","Liechtenstein","Thousand","LPG",":",""
"2002","Liechtenstein","Thousand","Natural Gas",":",""
"2002","Liechtenstein","Thousand","Electrical Energy","0",""
"2002","Liechtenstein","Thousand","Other products","0",""
"2002","Norway","Thousand","LPG",":",""
"2002","Norway","Thousand","Natural Gas",":",""
"2002","Norway","Thousand","Electrical Energy",":",""
"2002","Norway","Thousand","Other products",":",""
"2002","Switzerland","Thousand","LPG",":",""
"2002","Switzerland","Thousand","Natural Gas",":",""
"2002","Switzerland","Thousand","Electrical Energy",":",""
"2002","Switzerland","Thousand","Other products",":",""
"2002","Former Yugoslav Republic of Macedonia, the","Thousand","LPG",":",""
"2002","Former Yugoslav Republic of Macedonia, the","Thousand","Natural Gas","2",""
"2002","Former Yugoslav Republic of Macedonia, the","Thousand","Electrical Energy","0",""
"2002","Former Yugoslav Republic of Macedonia, the","Thousand","Other products","1",""
"2002","Turkey","Thousand","LPG",":",""
"2002","Turkey","Thousand","Natural Gas",":",""
"2002","Turkey","Thousand","Electrical Energy",":",""
"2002","Turkey","Thousand","Other products",":",""
"2003","Belgium","Thousand","LPG","71",""
"2003","Belgium","Thousand","Natural Gas",":",""
"2003","Belgium","Thousand","Electrical Energy",":",""
"2003","Belgium","Thousand","Other products","19",""
"2003","Czech Republic","Thousand","LPG","0",""
"2003","Czech Republic","Thousand","Natural Gas","0",""
"2003","Czech Republic","Thousand","Electrical Energy","0",""
"2003","Czech Republic","Thousand","Other products","6.079",""
"2003","Denmark","Thousand","LPG",":",""
"2003","Denmark","Thousand","Natural Gas",":",""
"2003","Denmark","Thousand","Electrical Energy",":",""
"2003","Denmark","Thousand","Other products",":",""
"2003","Germany (until 1990 former territory of the FRG)","Thousand","LPG",":",""
"2003","Germany (until 1990 former territory of the FRG)","Thousand","Natural Gas",":",""
"2003","Germany (until 1990 former territory of the FRG)","Thousand","Electrical Energy","2",""
"2003","Germany (until 1990 former territory of the FRG)","Thousand","Other products",":",""
"2003","Estonia","Thousand","LPG",":",""
"2003","Estonia","Thousand","Natural Gas",":",""
"2003","Estonia","Thousand","Electrical Energy",":",""
"2003","Estonia","Thousand","Other products",":",""
"2003","Ireland","Thousand","LPG","0",""
"2003","Ireland","Thousand","Natural Gas",":",""
"2003","Ireland","Thousand","Electrical Energy",":",""
"2003","Ireland","Thousand","Other products","0",""
"2003","Spain","Thousand","LPG",":",""
"2003","Spain","Thousand","Natural Gas",":",""
"2003","Spain","Thousand","Electrical Energy",":",""
"2003","Spain","Thousand","Other products",":",""
"2003","France","Thousand","LPG","141",""
"2003","France","Thousand","Natural Gas","0",""
"2003","France","Thousand","Electrical Energy","3",""
"2003","France","Thousand","Other products","4",""
"2003","Croatia","Thousand","LPG","0",""
"2003","Croatia","Thousand","Natural Gas","0",""
"2003","Croatia","Thousand","Electrical Energy","0",""
"2003","Croatia","Thousand","Other products","0",""
"2003","Italy","Thousand","LPG",":",""
"2003","Italy","Thousand","Natural Gas",":",""
"2003","Italy","Thousand","Electrical Energy",":",""
"2003","Italy","Thousand","Other products",":",""
"2003","Cyprus","Thousand","LPG",":",""
"2003","Cyprus","Thousand","Natural Gas",":",""
"2003","Cyprus","Thousand","Electrical Energy",":",""
"2003","Cyprus","Thousand","Other products",":",""
"2003","Latvia","Thousand","LPG","0",""
"2003","Latvia","Thousand","Natural Gas","0.1",""
"2003","Latvia","Thousand","Electrical Energy","0",""
"2003","Latvia","Thousand","Other products","0",""
"2003","Luxembourg","Thousand","LPG","0",""
"2003","Luxembourg","Thousand","Natural Gas","0",""
"2003","Luxembourg","Thousand","Electrical Energy","0",""
"2003","Luxembourg","Thousand","Other products","0.21",""
"2003","Hungary","Thousand","LPG","1",""
"2003","Hungary","Thousand","Natural Gas",":",""
"2003","Hungary","Thousand","Electrical Energy","0",""
"2003","Hungary","Thousand","Other products","15",""
"2003","Malta","Thousand","LPG",":",""
"2003","Malta","Thousand","Natural Gas",":",""
"2003","Malta","Thousand","Electrical Energy",":",""
"2003","Malta","Thousand","Other products",":",""
"2003","Netherlands","Thousand","LPG","262",""
"2003","Netherlands","Thousand","Natural Gas","0",""
"2003","Netherlands","Thousand","Electrical Energy","1",""
"2003","Netherlands","Thousand","Other products","0",""
"2003","Austria","Thousand","LPG",":",""
"2003","Austria","Thousand","Natural Gas",":",""
"2003","Austria","Thousand","Electrical Energy",":",""
"2003","Austria","Thousand","Other products",":",""
